pnl_rank,isin,number_of_signals,number_of_trades,gross_pnl,net_pnl,gross_return_pct,net_return_pct,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,average_trade_return,median_trade_return,profit_factor,best_trade,worst_trade,exposure_pct,turnover,trade_std,standard_error,t_stat,p_value,confidence_95_low,confidence_95_high,positive_months,negative_months,best_month,worst_month,monthly_return_std,buy_hold_pnl,excess_pnl,pnl_0bps,pnl_5bps,pnl_10bps,pnl_20bps,pnl_30bps,symbol,company_name,series,first_traded_date,last_traded_date,sessions_available,median_daily_value,median_volume,pct_near_zero_volume,average_daily_range,circuit_like_sessions,corporate_action_observations,coverage_ratio,liquidity_flag,coverage_flag,new_listing_flag,suspension_flag,strategy,parameters,execution_class,evaluation_start,evaluation_end
2647,INE022C01012,95,95,-65771.06917005846,-71766.64139076353,-0.6577106917005846,-0.7176664139076352,0.4615447982883151,-2.4963568235710203,-2.055201029943285,-0.7750490121606983,0.3263157894736842,-0.0121282158588499,-0.0035873015873015,0.4916010423371713,0.1066956521739131,-0.1389747899159664,0.376984126984127,190.0,0.0465252518228577,0.0047733901195562,-2.5407971179982787,0.0126981275119069,-0.0216058938384032,-0.0026505378792966,2,11,0.137332936339678,-0.3507534460151553,0.1283280927612656,15307.258461326652,-87073.89985209018,-65771.06917005846,-68911.54228266087,-71766.64139076353,-76721.15109457761,-80813.77608056043,EUROTEXIND,EUROTEX IND & EXPORTS LTD,BE,2025-08-20,2026-08-27,224,24409.395,1739.5,0.1026785714285714,0.063161536858287,23,0,0.8888888888888888,LOW,PARTIAL,False,True,momentum_5d,"{""move_threshold"":0.05,""signal_feature"":""previous_5d_signal""}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27
2646,INE558R01013,79,79,-66202.67332109288,-71215.1610069242,-0.6620267332109289,-0.712151610069242,0.4208576373726847,-2.7297703511279305,-1.8227993850169495,-0.7305981246066859,0.3670886075949367,-0.0145423379815912,-0.009265625,0.3903612282754959,0.1079041533546325,-0.1714964028776978,0.3134920634920635,158.0,0.0459861849476241,0.0051738500294318,-2.810738212137192,0.0062471948678235,-0.0248426821471568,-0.0042419938160255,3,10,0.05575358507382,-0.2877398266261793,0.1049065873109161,-25809.697503301795,-45405.463503622406,-66202.67332109288,-68808.17189502015,-71215.1610069242,-75492.27746395054,-79140.72466641376,HECPROJECT,HEC INFRA PROJECTS LTD,EQ,2025-08-20,2026-08-27,252,1444643.86,11380.0,0.0,0.0663223177738018,0,0,1.0,OK,FULL,False,False,momentum_5d,"{""move_threshold"":0.05,""signal_feature"":""previous_5d_signal""}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27
2645,INE740D01017,78,78,-66135.96197420225,-71097.39970196139,-0.6613596197420224,-0.7109739970196138,0.299213863813827,-3.985104639053982,-3.193415741558629,-0.6868369298793215,0.3076923076923077,-0.0152871609840224,-0.0110593434343433,0.2737508040078786,0.059740041928721,-0.0957994722955144,0.3095238095238095,156.0,0.0315379372369713,0.0035709682037716,-4.280956903474029,5.306741812400363e-05,-0.0223978671155748,-0.0081764548524699,1,12,0.0554946977549277,-0.1987706216114296,0.0683246421526082,49656.08078442855,-120753.48048638992,-66135.96197420225,-68713.62003328209,-71097.39970196139,-75339.89494361705,-78966.46896201429,NRAIL,N R AGARWAL INDS LTD,EQ,2025-08-20,2026-08-27,252,2759958.625,6034.0,0.0,0.050449429173368,2,0,1.0,OK,FULL,False,False,momentum_5d,"{""move_threshold"":0.05,""signal_feature"":""previous_5d_signal""}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27
2644,INE804H01012,84,84,-65212.048035830885,-70665.47470811542,-0.6521204803583088,-0.7066547470811542,0.4424357748522726,-2.531903066647091,-1.814531799304156,-0.7563759490972346,0.4404761904761904,-0.0133357677993196,-0.0035854082799065,0.4579695963346795,0.0837858484658735,-0.20645810914681,0.3333333333333333,168.0,0.0472131082625251,0.0051513724382658,-2.588779584302187,0.011370371040589,-0.0235816403917333,-0.0030898952069059,1,11,0.1586907593311211,-0.3997631130488764,0.1285510604553771,-26848.48484848476,-43816.98985963066,-65212.048035830885,-68053.53566502423,-70665.47470811542,-75272.61068090741,-79163.44825168212,TFL,TRANSWARRANTY FIN. LTD.,EQ,2025-08-20,2026-08-27,252,157667.55,12539.5,0.0,0.0765518999422457,0,0,1.0,LOW,FULL,False,False,momentum_5d,"{""move_threshold"":0.05,""signal_feature"":""previous_5d_signal""}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27
2643,INE285H01022,113,113,-62223.78355504876,-69939.62015376016,-0.6222378355504876,-0.6993962015376016,0.519300402235969,-2.0401234921472087,-1.703304857422114,-0.7583354176657027,0.3982300884955752,-0.0093755482308238,-0.002,0.5629196470568205,0.1203529411764705,-0.2063624161073824,0.4484126984126984,226.0,0.0484697963390497,0.0045596548902447,-2.056196895708636,0.0420878254563042,-0.0184099199157265,-0.0003411765459211,5,8,0.1240018819404666,-0.4478932056582202,0.155611868948323,15177.478580171315,-85117.09873393147,-62223.78355504876,-66299.8678906339,-69939.62015376016,-76090.5865521966,-80991.79928543611,ATLANTAA,ATLANTAA LIMITED,EQ,2025-08-20,2026-08-27,252,2516730.76,63089.5,0.0,0.0559686496146513,6,0,1.0,OK,FULL,False,False,momentum_5d,"{""move_threshold"":0.05,""signal_feature"":""previous_5d_signal""}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27
2652,INE055C01020,252,252,-99771.34495054848,-99863.68339531757,-0.9977134495054848,-0.9986368339531756,0.6164955054407648,-10.2539937770072,-14.826749151268617,-0.9986275453483492,0.1984126984126984,-0.0250854804616766,-0.0267474232064496,0.1836977115268186,0.1850967741935483,-0.1241719457013574,1.0,504.0,0.0388355664710793,0.002446410735876,-10.253993777007198,7.808367579455755e-21,-0.0299035891054378,-0.0202673718179154,0,13,-0.0723662031834141,-0.5619764270990528,0.1348750167128364,-33333.33333333336,-66530.3500619842,-99771.34495054848,-99823.42773093667,-99863.68339531757,-99918.81907144148,-99951.705836727,KEEPLEARN,DSJ KEEP LEARNING LTD,EQ,2025-08-20,2026-08-27,252,90886.855,39279.0,0.0,0.0833324013698841,0,0,1.0,LOW,FULL,False,False,open_to_close,{},LONG_ONLY,2025-08-20,2026-08-27
2651,INE185E01021,252,252,-99747.1097825794,-99849.2035670215,-0.997471097825794,-0.9984920356702148,0.6169021707692913,-10.08874742571592,-13.621054338226804,-0.9984619767598728,0.0714285714285714,-0.024697500743124,-0.0239806763285024,0.1570768715733964,0.1831851851851851,-0.1353333333333333,1.0,504.0,0.0388611839788439,0.0024480244871797,-10.08874742571592,2.596096311938551e-20,-0.0295187876058944,-0.0198762138803535,1,12,0.1153209591132873,-0.6011374061463205,0.1982433863193677,-67857.14285714288,-31992.060709878613,-99747.1097825794,-99804.69236498929,-99849.2035670215,-99910.17695361593,-99946.55337892132,FILATFASH,FILATEX FASHIONS LIMITED,EQ,2025-08-20,2026-08-27,252,14146219.52,40314658.5,0.0,0.0654445688970291,16,0,1.0,OK,FULL,False,False,open_to_close,{},LONG_ONLY,2025-08-20,2026-08-27
2650,INE568Z01015,252,252,-99221.23997332757,-99534.50401502088,-0.9922123997332756,-0.9953450401502087,0.511445818472397,-10.13154100364676,-14.517589402585392,-0.9952518011512532,0.2341269841269841,-0.020562437623003,-0.0195532742044369,0.1856382924439386,0.148995670995671,-0.0966656649135988,1.0,504.0,0.0322180582086154,0.0020295468986999,-10.131541003646758,1.903382528251233e-20,-0.024559549519278,-0.0165653257267279,1,12,0.0037877233920051,-0.5220161126017908,0.1598744336555489,-78333.33333333333,-21201.170681687552,-99221.23997332757,-99397.8330692703,-99534.50401502088,-99722.047592211,-99834.20734999087,URAVIDEF,URAVI DEFENCE &TECH LTD,BE,2025-08-20,2026-08-27,252,1462833.08,8423.5,0.0,0.0567582653615095,1,0,1.0,OK,FULL,False,False,open_to_close,{},LONG_ONLY,2025-08-20,2026-08-27
2649,INE060J01017,252,252,-99178.16395006583,-99508.7043052825,-0.9917816395006586,-0.995087043052825,0.5082783048390462,-10.089779292786808,-13.479870862674131,-0.9955483964872456,0.2103174603174603,-0.0203508568061023,-0.0215838892928195,0.1959955559366276,0.0749662921348315,-0.1201818181818181,1.0,504.0,0.0320185236050855,0.0020169774001549,-10.089779292786806,2.5767557185127067e-20,-0.0243232135749167,-0.0163785000372879,1,12,0.0994006464213717,-0.4558599491712972,0.1393700419685291,-85706.4622124863,-13802.242092796208,-99178.16395006583,-99364.4918007229,-99508.7043052825,-99706.61148319706,-99824.98157670742,FLEXITUFF,FLEXITUFF VENTURES INT L,BE,2025-08-20,2026-08-27,252,197336.825,19380.0,0.0,0.0614380111341222,11,0,1.0,LOW,FULL,False,False,open_to_close,{},LONG_ONLY,2025-08-20,2026-08-27
2648,INE278R01034,226,226,-99164.4233273452,-99473.84696131172,-0.991644233273452,-0.9947384696131172,0.6066957756978258,-8.247746406996992,-9.396659089534229,-0.994840452733011,0.1061946902654867,-0.0221410305493451,-0.002,0.1732235619481983,0.0813333333333334,-0.1558461538461538,0.8968253968253969,452.0,0.0397317853629683,0.0026429190486876,-8.377491001981147,5.844250295827983e-15,-0.0273490700701927,-0.0169329910284974,1,12,0.0748583006826668,-0.7008411404404364,0.2644924582391271,-53741.4965986395,-45732.35036267222,-99164.4233273452,-99336.86695497956,-99473.84696131172,-99669.00212139769,-99791.97094919407,DHARAN,DHARAN INFRA-EPC LIMITED,BZ,2025-08-20,2026-08-27,226,5369915.65,18982618.0,0.0,0.0610118445856398,38,0,0.8968253968253969,OK,PARTIAL,False,True,open_to_close,{},LONG_ONLY,2025-08-20,2026-08-27
2647,INE210A01017,252,252,-99003.5730140188,-99404.12008478238,-0.9900357301401882,-0.9940412008478238,0.5382301014273636,-9.146531958066625,-11.963191456301203,-0.9940788133285272,0.2817460317460317,-0.0195354715218207,-0.0182207349836883,0.2064771933774513,0.0859547862945955,-0.1477044673539519,1.0,504.0,0.033905309440616,0.0021358337358228,-9.146531958066625,2.0851533560909518e-17,-0.0237419111164866,-0.0153290319271547,0,13,-0.1280227926230593,-0.5047505419862204,0.1314617873831154,-30427.25173210162,-68976.86835268076,-99003.5730140188,-99229.34654809406,-99404.12008478238,-99644.02871425988,-99787.57175388682,WILLAMAGOR,WILLIAMSON MAGOR,EQ,2025-08-20,2026-08-27,252,82845.125,2824.5,0.0198412698412698,0.0629149460776457,0,0,1.0,LOW,FULL,False,False,open_to_close,{},LONG_ONLY,2025-08-20,2026-08-27
2646,INE014B01011,248,248,-98837.82679548628,-99299.32847297084,-0.9883782679548628,-0.9929932847297084,0.6911178138985825,-6.757596991371502,-9.121275550833277,-0.9932740904115124,0.2177419354838709,-0.0188318373382431,-0.0155691652928314,0.2908183309824004,0.1682857142857143,-0.1924340124003541,0.984126984126984,496.0,0.0438229962447827,0.0027827630443081,-6.767316166844256,9.46770745042813e-11,-0.0243128084904889,-0.0133508661859973,1,12,0.027873822927575,-0.5494039895740341,0.1815632474950083,-47367.77271615493,-51931.55575681591,-98837.82679548628,-99097.49664836803,-99299.32847297084,-99578.00444019164,-99746.10786870663,TECILCHEM,TECIL CHEMICALS,EQ,2025-08-20,2026-08-27,248,36146.095,2644.5,0.0443548387096774,0.0803009048617112,23,0,0.984126984126984,LOW,FULL,False,True,open_to_close,{},LONG_ONLY,2025-08-20,2026-08-27
2645,INE642Z01026,252,252,-98759.14231563776,-99257.63938696124,-0.9875914231563776,-0.9925763938696124,0.5669725476977434,-8.274342623103657,-11.22170917961078,-0.992388722176882,0.2777777777777778,-0.0186163695140678,-0.0192670807453416,0.2413950798797879,0.1082941176470588,-0.1856065573770491,1.0,504.0,0.0357159133668794,0.0022498910622926,-8.274342623103653,7.656671321104593e-15,-0.0230474404768395,-0.0141852985512962,0,13,-0.1054253712071798,-0.4697991452220494,0.1131023227150801,-55696.20253164563,-43561.43685531561,-98759.14231563776,-99040.10135590912,-99257.63938696124,-99556.3387533913,-99735.13179929704,AKI,AKI INDIA LIMITED,EQ,2025-08-20,2026-08-27,252,405925.015,64945.0,0.0,0.0664893464316346,0,0,1.0,LOW,FULL,False,False,open_to_close,{},LONG_ONLY,2025-08-20,2026-08-27
2644,INE890C01046,230,230,-98801.08985963212,-99250.40524381193,-0.9880108985963214,-0.9925040524381192,0.4660210718694212,-10.160517034800058,-11.423773939188148,-0.9924890304991174,0.0695652173913043,-0.0205870219100218,-0.002,0.1166656259428065,0.0506315789473683,-0.0972380952380952,0.9126984126984128,460.0,0.0301237393487687,0.0019863005512242,-10.364504957385847,6.890967452148319e-21,-0.02450078339401,-0.0166732604260337,1,12,0.0443403886475788,-0.6446304649339232,0.1942468165491269,-31972.789115646345,-67277.61612816557,-98801.08985963212,-99051.89007126327,-99250.40524381193,-99531.78132945088,-99707.8193301008,SANWARIA,SANWARIA CONSUMER LIMITED,BZ,2025-08-20,2026-08-27,230,158455.40999999997,599456.0,0.0,0.0489106470199008,32,0,0.9126984126984128,LOW,PARTIAL,False,True,open_to_close,{},LONG_ONLY,2025-08-20,2026-08-27
2643,INE0US801024,252,252,-98736.35688508912,-99244.09022829376,-0.9873635688508912,-0.9924409022829378,0.6673006845842816,-6.904250910949998,-8.841894892532535,-0.9926505745127016,0.2857142857142857,-0.0182825847595975,-0.0173595788849347,0.2991089677366856,0.1145217391304347,-0.2103623693379791,1.0,504.0,0.0420359919312657,0.0026480185896201,-6.904250910949999,4.1141645071076695e-11,-0.0234977520528037,-0.0130674174663913,0,13,-0.0470910850303425,-0.5816556166572918,0.1488587398020878,-37714.28571428577,-61529.80451400801,-98736.35688508912,-99022.52831384233,-99244.09022829376,-99548.29111038931,-99730.35734720354,MFML,MAHALAXMI FABRIC MILLS LT,EQ,2025-08-20,2026-08-27,252,106593.71,4513.5,0.0277777777777777,0.0719568514225393,2,0,1.0,LOW,FULL,False,False,open_to_close,{},LONG_ONLY,2025-08-20,2026-08-27
2652,INE0JSX01015,138,138,-74249.27251785503,-80524.16083782312,-0.7424927251785503,-0.8052416083782311,0.5235177557432821,-2.848291456666863,-3.006380825103415,-0.8048425295283876,0.3550724637681159,-0.010805298196355,-0.0105910430201286,0.500873901426823,0.1338851674641148,-0.1970844854070661,0.5476190476190477,276.0,0.0440383412215039,0.0037487925568587,-2.882340922435365,0.0045844258147116,-0.0182182776066988,-0.0033923187860113,1,12,0.2243498847412215,-0.28606303753467,0.1239575307973135,-77019.05243635134,-3505.108401471778,-74249.27251785503,-77603.8386298994,-80524.16083782312,-85278.35370532967,-88878.35326653982,GSLSU,GLOBAL SURFACES LIMITED,EQ,2025-08-20,2026-08-27,252,3298908.325,52463.0,0.0,0.0578084596052643,2,0,1.0,OK,FULL,False,False,reversal_1d,"{""move_threshold"":0.02,""signal_feature"":""previous_cc_signal""}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27
2651,INE0MHO01029,122,122,-74875.32107697646,-80377.86534188168,-0.7487532107697645,-0.8037786534188168,0.3900428163635958,-3.95390841989666,-3.225839832275987,-0.808456292084502,0.360655737704918,-0.0126409309486903,-0.0095833333333332,0.3363205850973131,0.0629885583524028,-0.2199166666666665,0.4841269841269841,244.0,0.0341935270938579,0.0030957364852675,-4.083335583906485,8.00624817932659e-05,-0.0187697578604006,-0.00651210403698,1,12,0.0202198487560283,-0.3867288598873102,0.1056291227279165,-29290.165678674573,-51087.69966320711,-74875.32107697646,-77795.00834521634,-80377.86534188168,-84682.99994398549,-88049.61171788076,REGAAL,REGAAL RESOURCES LIMITED,EQ,2025-08-20,2026-08-27,252,29453981.795,380248.0,0.0,0.0492356789372135,0,0,1.0,OK,FULL,False,False,reversal_1d,"{""move_threshold"":0.02,""signal_feature"":""previous_cc_signal""}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27
2650,INE650L01011,134,134,-73151.939058455,-79529.69183274292,-0.7315193905845501,-0.7952969183274291,0.5397984339976393,-2.652497304928281,-2.587821417336349,-0.8119670096180517,0.3880597014925373,-0.0106851782939048,-0.0053121109619213,0.5263361456166584,0.1403807080554131,-0.1659773222852159,0.5317460317460317,268.0,0.0461333605657378,0.0039853153558701,-2.6811374608451546,0.0082665156691564,-0.018567977693238,-0.0028023788945715,2,11,0.0092038358995947,-0.3503887117347704,0.104140902298235,-56639.72665746766,-22889.96517527525,-73151.939058455,-76555.09263150736,-79529.69183274292,-84401.01275697563,-88119.68341690136,BROOKS,BROOKS LAB LIMITED,BE,2025-08-20,2026-08-27,252,3046489.345,36411.5,0.0,0.0535242752193118,4,0,1.0,OK,FULL,False,False,reversal_1d,"{""move_threshold"":0.02,""signal_feature"":""previous_cc_signal""}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27
2649,INE568Z01015,106,106,-73936.1819108742,-78980.43762491617,-0.7393618191087421,-0.7898043762491618,0.4160551196171464,-3.5240418784283385,-3.264352319430269,-0.8000020807890247,0.3679245283018867,-0.0138320345779748,-0.0063509899527186,0.392533922709677,0.0926656649135988,-0.152995670995671,0.4206349206349206,212.0,0.0391170593394883,0.0037993846713435,-3.6405986164816606,0.0004240603803968,-0.0213655125351176,-0.0062985566208321,2,11,0.0094476335509547,-0.4113830747573876,0.1208866617488513,-78333.33333333333,-647.1042915828439,-73936.1819108742,-76592.52408159066,-78980.43762491617,-83055.87849632138,-86347.14682734795,URAVIDEF,URAVI DEFENCE &TECH LTD,BE,2025-08-20,2026-08-27,252,1462833.08,8423.5,0.0,0.0567582653615095,1,0,1.0,OK,FULL,False,False,reversal_1d,"{""move_threshold"":0.02,""signal_feature"":""previous_cc_signal""}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27
