eq_rank,worklist_rank,symbol,current_symbol,company_name,isin,strategy,research_score,eq_screen_pass,worklist_pass,current_series,snapshot_price,broker_listed,mis_margin_percent,budget,notional_cap,cash_cap_shares,illustrative_risk_shares,illustrative_planned_loss,risk_budget,tick_size,recent_median_value,recent_sessions,number_of_trades,audited_trades,short_trades,restricted_trades,unknown_series_trades,non_eq_trades,screen_reasons,worklist_reasons,historical_initial_investment,net_pnl,historical_ending_value,pnl_30bps,sharpe,max_drawdown,original_max_drawdown,excess_pnl,confidence_95_low,coverage_ratio,intraday,execution_validated
1,,REIAGROLTD,,REIAGROLTD,INE385B01031,gap_fade_050,98.77170793403708,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,104,104,70,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,53071818.57842647,53171818.57842647,35787180.68107134,2.255686676458405,-0.011940159760192248,-0.0119401597601922,53126364.03297192,0.0509816181047925,0.0952188006482982,True,False
2,,REIAGROLTD,,REIAGROLTD,INE385B01031,gap_fade_100,98.77170793403708,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,104,104,70,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,53071818.57842647,53171818.57842647,35787180.68107134,2.255686676458405,-0.011940159760192248,-0.0119401597601922,53126364.03297192,0.0509816181047925,0.0952188006482982,True,False
3,,ICRA,ICRA,ICRA LIMITED,INE725G01011,gap_fade_100,97.47579899790827,True,False,EQ,4884.5,True,20.0,1000.0,500.0,0,,,5.0,0.05,153791033.45,20.0,600,600,385,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,29307150.72561417,29407150.72561417,2614648.322294604,3.4362133054586885,-0.0967856351415669,-0.0967856351415669,29285230.27350564,0.0080807851073761,1.0,True,False
4,,GREENLAM,,GREENLAM,INE544R01013,gap_fade_100,97.43323442136497,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,666,666,435,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,1445026669.3627386,1445126669.3627386,103844059.09215093,4.1024352097058685,-0.1347857142857144,-0.1347857142857143,1444867197.9341671,0.0127907285660959,0.546191247974068,True,False
5,,ICRA,ICRA,ICRA LIMITED,INE725G01011,gap_fade_050,97.43031570754488,True,False,EQ,4884.5,True,20.0,1000.0,500.0,0,,,5.0,0.05,153791033.45,20.0,1255,1255,734,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,307036849.189798,307136849.189798,1972060.005726838,3.9427948794676206,-0.12210325911584374,-0.1221032591158437,307014928.73768944,0.0055695262504936,1.0,True,False
6,,EUROBOND,EUROBOND,EURO PANEL PRODUCTS LTD,INE505V01016,gap_fade_100,97.28510969499442,True,False,EQ,151.0,False,,1000.0,500.0,3,2.0,3.993999999999982,5.0,0.01,1186049.43,20.0,165,165,141,0,0,0,,Not listed in dated Zerodha MIS table | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,3399662.47334046,3499662.47334046,1731700.0358547268,2.635381466767798,-0.05015022421524673,-0.0501502242152467,3425626.835979974,0.0179663890299122,0.1069692058346839,True,False
7,,PDSL,,PDSL,INE111Q01013,gap_fade_100,97.24181543999612,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,601,601,494,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,446304627.2214938,446404627.2214938,41374793.54593293,3.7828046144050167,-0.1410042823227281,-0.1410042823227281,445380169.6297016,0.0122639511714071,0.5996758508914101,True,False
8,,KKCL,KKCL,KEWAL KIRAN CLOTHING LTD,INE401H01017,gap_fade_100,97.22527606168217,True,False,EQ,514.3,True,20.0,1000.0,500.0,0,,,5.0,0.05,14123555.95,20.0,772,772,561,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,277461839.30835295,277561839.30835295,12871032.742271172,3.768973314681045,-0.13910192598756244,-0.1391019259875624,277422836.3300701,0.0089402125477015,0.9995948136142626,True,False
9,,STEELCAS,,STEELCAST LIMITED,INE124E01020,gap_fade_050,97.17273921292019,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,615,615,445,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,87070738.50400229,87170738.50400229,7506159.570947129,2.9269284053444835,-0.1279257108056746,-0.1279257108056746,86805936.63920042,0.0091576975699168,0.3772285251215559,True,False
10,,GREENLAM,,GREENLAM,INE544R01013,gap_fade_050,97.16495597606655,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,920,920,570,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,4845936490.038782,4846036490.038782,126417510.69490272,4.22757218325892,-0.15529214077453224,-0.1552921407745321,4845777018.61021,0.0104435933595348,0.546191247974068,True,False
11,,MANCREDIT,MANCREDIT,MANGAL CREDIT N FINCORP L,INE545L01039,gap_fade_100,97.10269008123754,True,False,EQ,228.33,True,20.0,1000.0,500.0,2,1.0,3.0166600000000012,5.0,0.01,33756632.74,20.0,258,258,200,0,0,0,,Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,3819236.276442742,3919236.276442742,1313662.7504754025,2.7592952647080464,-0.06653293111250291,-0.0665329311125028,3761251.6949449447,0.0117199182980539,0.2038087520259319,True,False
12,,PDSL,,PDSL,INE111Q01013,gap_fade_050,97.10244685508587,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,892,892,708,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,772779058.9151827,772879058.9151827,22312387.491977483,3.678076567450693,-0.15083027342424027,-0.1508302734242402,771854601.3233905,0.0087208347750333,0.5996758508914101,True,False
13,,EUROBOND,EUROBOND,EURO PANEL PRODUCTS LTD,INE505V01016,gap_fade_050,97.04796419711047,True,False,EQ,151.0,False,,1000.0,500.0,3,2.0,3.993999999999982,5.0,0.01,1186049.43,20.0,203,203,168,0,0,0,,Not listed in dated Zerodha MIS table | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,4327802.655574411,4427802.655574411,1891871.2498934777,2.662194045986469,-0.07536543769076587,-0.0753654376907658,4353767.018213926,0.015433812873333,0.1069692058346839,True,False
14,,STEELCAS,,STEELCAST LIMITED,INE124E01020,gap_fade_100,96.87211168944886,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,352,352,254,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,25913048.32867924,26013048.32867924,6383452.4397764485,2.773106182329255,-0.129311418022934,-0.1293114180229341,25648246.463877376,0.0130563120127077,0.3772285251215559,True,False
15,,SFL,SFL,SHEELA FOAM LIMITED,INE916U01025,gap_fade_100,96.86554458335361,True,False,EQ,646.8,True,20.0,1000.0,500.0,0,,,5.0,0.05,87050620.125,20.0,603,603,380,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,45173442.72854597,45273442.72854597,4035915.220992238,3.331281737093915,-0.142153112280075,-0.142153112280075,45148049.444835246,0.0086195233251588,0.9724473257698542,True,False
16,,YUKEN,YUKEN,YUKEN INDIA LIMITED,INE384C01016,gap_fade_100,96.86286909568517,True,False,EQ,1010.8,True,20.0,1000.0,500.0,0,,,5.0,0.05,10739737.525,20.0,484,484,335,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,31508866.67928738,31608866.67928738,4545192.733837586,2.961940869811768,-0.13451464150625825,-0.1345146415062582,31457093.51373745,0.0099069638988123,0.4987844408427876,True,False
17,,MCCHRLS-B,MCCHRLS-B,MAC CHARLES (INDIA) LTD.,INE435D01014,gap_fade_050,96.7172982439072,True,False,EQ,670.0,False,,1000.0,500.0,0,,,5.0,0.05,61101.175,20.0,79,79,67,0,0,0,,Not listed in dated Zerodha MIS table | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,1021388.9797901988,1121388.9797901988,724799.6860886815,2.1324999160280065,-0.01946376811594197,-0.0194637681159419,1020797.2638138676,0.0250842858115833,0.0368719611021069,True,False
18,,MCCHRLS-B,MCCHRLS-B,MAC CHARLES (INDIA) LTD.,INE435D01014,gap_fade_100,96.70854210244686,True,False,EQ,670.0,False,,1000.0,500.0,0,,,5.0,0.05,61101.175,20.0,74,74,63,0,0,0,,Not listed in dated Zerodha MIS table | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,1010908.8477133884,1110908.8477133885,733600.1309594085,2.1260923082192424,-0.01946376811594197,-0.0194637681159418,1010317.1317370572,0.0269099830245391,0.0368719611021069,True,False
19,,HMAAGRO,HMAAGRO,HMA AGRO INDUSTRIES LTD,INE0ECP01024,gap_fade_050,96.69042175414701,True,False,EQ,20.84,True,20.0,1000.0,500.0,23,,,5.0,0.01,64321495.19,20.0,390,390,298,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,4813987.90295058,4913987.90295058,945069.1206592626,2.5356099183974687,-0.09420226805803833,-0.0942022680580383,4889106.950569628,0.0079399765730435,0.2658022690437601,True,False
20,,BBTCL,BBTCL,B&B TRIPLEWALL CONT LTD,INE01EE01011,gap_fade_100,96.6872598141752,True,False,EQ,230.22,False,,1000.0,500.0,2,1.0,3.040440000000012,5.0,0.01,1603260.38,20.0,488,488,361,0,0,0,,Not listed in dated Zerodha MIS table | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,276049291.1838525,276149291.1838525,40177970.56994508,3.649874083343348,-0.17271260767423657,-0.1727126076742365,276044373.0784962,0.0142181970312536,0.3760129659643436,True,False
21,,BANARISUG,BANARISUG,BANNARI AMMAN SUGARS LTD,INE459A01010,gap_fade_050,96.68677336187187,True,False,EQ,3803.3,True,20.0,1000.0,500.0,0,,,5.0,0.05,5748857.6,20.0,1513,1513,1083,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,67007950255.62468,67008050255.62468,163984519.6599023,4.652814209684351,-0.18865531316383277,-0.1886553131638328,67007846300.27564,0.0079837939473212,0.9991896272285252,True,False
22,,BANARISUG,BANARISUG,BANNARI AMMAN SUGARS LTD,INE459A01010,gap_fade_100,96.67680108965317,True,False,EQ,3803.3,True,20.0,1000.0,500.0,0,,,5.0,0.05,5748857.6,20.0,978,978,711,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,12165461502.101051,12165561502.101051,252563598.69690812,4.585576427624328,-0.1868157197911373,-0.1868157197911374,12165357546.752014,0.010777329372026,0.9991896272285252,True,False
23,,DIAMONDYD,DIAMONDYD,PRATAAP SNACKS LIMITED,INE393P01035,gap_fade_100,96.64347910687357,True,False,EQ,1158.3,True,20.0,1000.0,500.0,0,,,5.0,0.05,17251220.85,20.0,692,692,449,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,279900588.7221214,280000588.7221214,17929181.816380117,3.568315403240942,-0.17409580838323346,-0.1740958083832335,279901067.27207273,0.0099277434921713,0.8897893030794165,True,False
24,,MONEYBOXX,MONEYBOXX,MONEYBOXX FINANCE LIMITED,INE296Q01012,gap_fade_050,96.63897942306758,True,False,EQ,58.8,False,,1000.0,500.0,8,,,5.0,0.01,528591.975,20.0,164,164,112,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,3775105.761236729,3875105.761236729,1936884.965967865,2.2684510701183225,-0.0871661180375829,-0.0871661180375829,3804779.705007056,0.017687373245119,0.0867098865478119,True,False
25,,IMPAL,IMPAL,IND MOTOR PART & ACC LTD,INE547E01014,gap_fade_100,96.54278348007978,True,False,EQ,1114.6,False,,1000.0,500.0,0,,,5.0,0.05,1640542.3,20.0,836,836,512,0,0,0,,Not listed in dated Zerodha MIS table | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,1105168226.6980028,1105268226.6980028,40081426.60105182,4.213312519501397,-0.18656805947193034,-0.1865680594719302,1105068711.966103,0.0098856817726783,0.9995948136142626,True,False
26,,SANGHVIMOV,,SANGHVI MOVERS LTD,INE989A01024,gap_fade_100,96.47273434839714,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,752,752,555,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,1666770801.8201606,1666870801.8201606,84807781.01922174,3.142726396003624,-0.18788556075473162,-0.1878855607547315,1666517475.5043712,0.0110541171194678,0.8083468395461912,True,False
27,,ELDEHSG,ELDEHSG,ELDECO HSG & IND LTD.,INE668G01021,gap_fade_100,96.46446465924018,True,False,EQ,789.1,False,,1000.0,500.0,0,,,5.0,0.05,1146355.05,20.0,474,474,340,0,0,0,,Not listed in dated Zerodha MIS table | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,136599840.8579706,136699840.8579706,20929789.231460683,3.3545994164076665,-0.17935142723444075,-0.1793514272344408,136598308.39043814,0.0131197856647916,0.4376012965964344,True,False
28,,KENNAMET,KENNAMET,KENNAMETAL INDIA LIMITED,INE717A01029,gap_fade_100,96.43770978255583,True,False,EQ,4688.5,True,20.0,1000.0,500.0,0,,,5.0,0.05,249168140.7,20.0,430,430,319,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,17208364.68633174,17308364.68633174,3051022.592378925,2.848255530178135,-0.14905998467432946,-0.1490599846743295,16826565.406886294,0.0098846464603094,0.456645056726094,True,False
29,,MONEYBOXX,MONEYBOXX,MONEYBOXX FINANCE LIMITED,INE296Q01012,gap_fade_100,96.41083329279564,True,False,EQ,58.8,False,,1000.0,500.0,8,,,5.0,0.01,528591.975,20.0,134,134,93,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,2826388.901858128,2926388.901858128,1632821.5855945423,2.132789689562584,-0.0871661180375829,-0.0871661180375829,2856062.8456284543,0.0197367624304343,0.0867098865478119,True,False
30,,CSLFINANCE,CSLFINANCE,CSL FINANCE LIMITED,INE718F01018,gap_fade_100,96.40803619205136,True,False,EQ,251.77,False,,1000.0,500.0,1,1.0,3.333539999999991,5.0,0.01,10174658.455,20.0,426,426,332,0,0,0,,Not listed in dated Zerodha MIS table | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,32631866.95736402,32731866.95736402,5969736.452162971,2.9131619195445664,-0.16324506812320827,-0.1632450681232082,32632969.83443464,0.0113225658392811,0.409643435980551,True,False
31,,HITECH,,HITECH,INE106T01017,close_to_open,96.40706328744469,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,1203,1203,0,0,0,0,,Not listed in dated Zerodha MIS table | Overnight strategy needs separate delivery and settlement review | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,207939174.6940789,208039174.6940789,1625196.628352125,3.048102225260798,-0.17608245283341462,-0.1760824528334146,207821985.49180317,0.0053076111773665,0.4878444084278768,False,False
32,,STEELCITY,STEELCITY,STEEL CITY SECURITIES LTD,INE395H01011,gap_fade_050,96.40584715668629,True,False,EQ,85.55,False,,1000.0,500.0,5,,,5.0,0.01,724207.355,20.0,1299,1299,937,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,3143087777790.496,3143087877790.496,18406276994.859013,4.705658193925315,-0.20848995355117084,-0.2084899535511708,3143087736710.3,0.0121282850813708,0.7171799027552674,True,False
33,,VSTIND,VSTIND,VST INDUSTRIES LTD,INE710A01016,gap_fade_100,96.39879359828768,True,False,EQ,208.15,True,20.0,1000.0,500.0,2,1.0,2.776300000000013,5.0,0.01,24717578.64,20.0,528,528,388,0,0,0,,Fails 20-session INR 50 crore liquidity screen,100000.0,4301449.600845219,4401449.600845219,438158.7428576854,2.5153141240847208,-0.10151128213464078,-0.1015112821346406,4316401.437057182,0.0056425533217945,1.0,True,False
34,,STEELCITY,STEELCITY,STEEL CITY SECURITIES LTD,INE395H01011,gap_fade_100,96.3936858491025,True,False,EQ,85.55,False,,1000.0,500.0,5,,,5.0,0.01,724207.355,20.0,978,978,738,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,704730558138.1592,704730658138.1592,14858212896.001629,4.590751663940672,-0.20848995355117095,-0.2084899535511709,704730517057.9628,0.014683632222604,0.7171799027552674,True,False
35,,HMAAGRO,HMAAGRO,HMA AGRO INDUSTRIES LTD,INE0ECP01024,gap_fade_100,96.34163545264386,True,False,EQ,20.84,True,20.0,1000.0,500.0,23,,,5.0,0.01,64321495.19,20.0,270,270,207,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,2206459.506924506,2306459.506924506,691172.6123765057,2.328926061944623,-0.08330841121495347,-0.0833084112149534,2281578.5545435534,0.0090429866503993,0.2658022690437601,True,False
36,,EUROBOND,EUROBOND,EURO PANEL PRODUCTS LTD,INE505V01016,close_to_open,96.27353213017464,True,False,EQ,151.0,False,,1000.0,500.0,3,2.0,3.993999999999982,5.0,0.01,1186049.43,20.0,263,263,0,0,0,0,,Not listed in dated Zerodha MIS table | Overnight strategy needs separate delivery and settlement review | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,1898009.021349428,1998009.021349428,604510.6858688017,2.4137648276702275,-0.08193998090574195,-0.0819399809057419,1923973.3839889427,0.0089562562280061,0.1069692058346839,False,False
37,,TRICOM,,TRICOM,INE771B01032,gap_fade_050,96.26501921486599,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,103,103,80,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,4964328.147744471,5064328.147744471,3302205.927553993,2.0810041761896785,-0.11488488888888893,-0.1148848888888889,5033078.147744471,0.0304540731477911,0.056320907617504,True,False
38,,TRICOM,,TRICOM,INE771B01032,gap_fade_100,96.26501921486599,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,103,103,80,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,4964328.147744471,5064328.147744471,3302205.927553993,2.0810041761896785,-0.11488488888888893,-0.1148848888888889,5033078.147744471,0.0304540731477911,0.056320907617504,True,False
39,,JMA,,JMA,INE412C01015,gap_fade_100,96.23096755363139,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,389,389,222,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,47786304.81942692,47886304.81942692,10215324.991165364,3.1256773685819117,-0.18154849978262755,-0.1815484997826275,47801523.33679444,0.0134815013693413,0.2686385737439222,True,False
40,,DIAMONDYD,DIAMONDYD,PRATAAP SNACKS LIMITED,INE393P01035,gap_fade_050,96.20178041543028,True,False,EQ,1158.3,True,20.0,1000.0,500.0,0,,,5.0,0.05,17251220.85,20.0,1245,1245,764,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,2013352333.919492,2013452333.919492,14136080.488435442,3.726052810322072,-0.20659079809584646,-0.2065907980958463,2013352812.469443,0.0069321584308716,0.8897893030794165,True,False
41,,CONTROLPR,CONTROLPR,CONTROL PRINT LIMITED,INE663B01015,gap_fade_050,96.19642944009341,True,False,EQ,593.35,False,,1000.0,500.0,0,,,5.0,0.05,12106257.425,20.0,1480,1480,1052,0,0,0,,Not listed in dated Zerodha MIS table | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,1921119300.7338395,1921219300.7338395,5192829.5534810005,3.3029065345612967,-0.20184678320461746,-0.2018467832046173,1920995272.1999557,0.0057053950249447,1.0,True,False
42,,JSWDULUX,JSWDULUX,JSW DULUX LIMITED,INE133A01011,gap_fade_050,96.18864620323978,True,False,EQ,3174.5,True,20.0,1000.0,500.0,0,,,5.0,0.05,46951631.7,20.0,1121,1121,828,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,32835210.1734301,32935210.1734301,276858.6500093305,3.2678871533250136,-0.16003192688225332,-0.1600319268822534,32744563.52923764,0.0043334667079095,1.0,True,False
43,,BBTCL,BBTCL,B&B TRIPLEWALL CONT LTD,INE01EE01011,gap_fade_050,96.11956997616385,True,False,EQ,230.22,False,,1000.0,500.0,2,1.0,3.040440000000012,5.0,0.01,1603260.38,20.0,654,654,460,0,0,0,,Not listed in dated Zerodha MIS table | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,455939430.6772135,456039430.6772135,34159947.17516906,3.6534583552605815,-0.20695274442662992,-0.2069527444266299,455934512.5718572,0.0112246978752764,0.3760129659643436,True,False
44,,SCHAEFFLER,,SCHAEFFLER,INE513A01014,gap_fade_050,96.11507029235784,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,694,694,468,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,10676063.149661263,10776063.149661263,579827.6490802998,3.1725073813080478,-0.1531499657020141,-0.153149965702014,10555786.981494578,0.0056184711670181,0.5453808752025932,True,False
45,,MAXINDIA,,MAXINDIA,INE153U01017,gap_fade_100,96.11251641776525,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,279,279,179,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,3651164.908957223,3751164.908957223,1143388.5144492348,2.267693600573819,-0.11526073388953428,-0.1152607338895342,3706828.0260917824,0.0100554006987907,0.3772285251215559,True,False
46,,CONTROLPR,CONTROLPR,CONTROL PRINT LIMITED,INE663B01015,gap_fade_100,96.08965315950772,True,False,EQ,593.35,False,,1000.0,500.0,0,,,5.0,0.05,12106257.425,20.0,836,836,609,0,0,0,,Not listed in dated Zerodha MIS table | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,159150912.93113905,159250912.93113905,5642613.391824439,2.933418043202086,-0.19701845946309848,-0.1970184594630984,159026884.39725506,0.007343984217712,1.0,True,False
47,,CIFL,CIFL,CAPITAL INDIA FINANCE LTD,INE345H01024,gap_fade_050,96.08114024419906,True,False,EQ,19.98,False,,1000.0,500.0,25,,,5.0,0.01,798803.8300000001,20.0,261,261,215,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,2825965.3812594046,2925965.3812594046,941509.1711072202,2.4159713784589454,-0.11290478889343236,-0.1129047888934322,2868354.2701482936,0.0102210627457658,0.1369529983792544,True,False
48,,ELDEHSG,ELDEHSG,ELDECO HSG & IND LTD.,INE668G01021,gap_fade_050,96.0648440920368,True,False,EQ,789.1,False,,1000.0,500.0,0,,,5.0,0.05,1146355.05,20.0,723,723,508,0,0,0,,Not listed in dated Zerodha MIS table | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,310000724.8634793,310100724.8634793,17536407.303577274,3.2260643889547507,-0.2057736347922844,-0.2057736347922844,309999192.39594686,0.0094674671372627,0.4376012965964344,True,False
49,,KNAGRI,KNAGRI,KN AGRI RESOURCES LIMITED,INE0KNW01016,close_to_open,96.061682152065,True,False,EQ,199.4,False,,1000.0,500.0,2,1.0,2.6487999999999805,5.0,0.01,2916045.355,20.0,176,176,0,0,0,0,,Not listed in dated Zerodha MIS table | Overnight strategy needs separate delivery and settlement review | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,692667.5096757195,792667.5096757195,294707.47129314445,2.333317257249977,-0.041064200256971994,-0.0410642002569721,687265.2956535793,0.0092414614078171,0.0717179902755267,False,False
50,,RATNAMANI,RATNAMANI,RATNAMANI MET & TUB LTD.,INE703B01027,gap_fade_100,96.03784598920075,True,False,EQ,2727.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,131077472.1,20.0,503,503,324,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,9553310.92976012,9653310.92976012,1208628.9032112537,2.610323507379693,-0.1527059643703771,-0.1527059643703769,8928006.351322636,0.0072703559245684,1.0,True,False
51,,SRGHFL,SRGHFL,SRG HOUSING FINANCE L,INE559N01010,gap_fade_100,96.02495500316195,True,False,EQ,245.45,False,,1000.0,500.0,2,1.0,3.250900000000017,5.0,0.05,277636.925,20.0,297,297,189,0,0,0,,Not listed in dated Zerodha MIS table | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,12407953.17965494,12507953.17965494,3775539.3320494313,2.733384443269417,-0.16760603818262543,-0.1676060381826254,12401885.318383217,0.0134084269550658,0.3010534846029173,True,False
