eq_rank,worklist_rank,symbol,current_symbol,company_name,isin,strategy,research_score,eq_screen_pass,worklist_pass,current_series,snapshot_price,broker_listed,mis_margin_percent,budget,notional_cap,cash_cap_shares,illustrative_risk_shares,illustrative_planned_loss,risk_budget,tick_size,recent_median_value,recent_sessions,number_of_trades,audited_trades,short_trades,restricted_trades,unknown_series_trades,non_eq_trades,screen_reasons,worklist_reasons,historical_initial_investment,net_pnl,historical_ending_value,pnl_30bps,sharpe,max_drawdown,original_max_drawdown,excess_pnl,confidence_95_low,coverage_ratio,intraday,execution_validated
11314,122,EPL,EPL,EPL LIMITED,INE255A01020,reversal_5d,46.36157999708128,True,True,EQ,247.1,True,20.0,1000.0,500.0,2,1.0,3.254200000000017,5.0,0.05,640014168.835,20.0,599,599,329,0,0,0,,,100000.0,-20305.293785995484,79694.70621400452,-92790.0089360313,0.0114716171647966,-0.6166531028806643,-0.6166531028806643,-152404.99566802985,-0.0022918513755122,1.0,True,False
11316,123,ITC,ITC,ITC LTD,INE154A01025,reversal_5d,46.351121272559226,True,True,EQ,264.1,True,20.0,1000.0,500.0,1,1.0,3.458199999999966,5.0,0.05,3504678210.3999996,20.0,259,259,151,0,0,0,,,100000.0,-41749.11661104977,58250.88338895023,-79420.35206425606,-0.4898417535966144,-0.4240780353373399,-0.4240780353373398,-48157.34445915095,-0.0043085128724246,1.0,True,False
11432,124,PNB,PNB,PUNJAB NATIONAL BANK,INE160A01022,reversal_1d,45.82332052342267,True,True,EQ,117.0,True,20.0,1000.0,500.0,4,3.0,4.642000000000006,5.0,0.01,1291402376.8049998,20.0,820,820,410,0,0,0,,,100000.0,-48524.80655740829,51475.19344259171,-98083.07975214809,-0.1598828015319952,-0.6581415603905829,-0.6581415603905828,-12619.279541035345,-0.0022800494482828,1.0,True,False
11522,125,KTKBANK,KTKBANK,KARNATAKA BANK LIMITED,INE614B01018,gap_fade_100,45.44194191759498,True,True,EQ,340.1,True,20.0,1000.0,500.0,1,1.0,4.510200000000034,5.0,0.05,875316394.0,20.0,404,404,256,0,0,0,,,100000.0,-27614.21165864612,72385.78834135388,-85691.91976862823,-0.0914238267705826,-0.6320089055864087,-0.6320089055864087,-146297.36673886012,-0.0031681458696175,1.0,True,False
11535,126,NATIONALUM,NATIONALUM,NATIONAL ALUMINIUM CO LTD,INE139A01034,volume_reversal,45.36751471518218,True,True,EQ,374.1,True,20.0,1000.0,500.0,1,1.0,4.908200000000045,5.0,0.05,2075946057.05,20.0,140,140,108,0,0,0,,,100000.0,-25753.603984517496,74246.3960154825,-57696.1756598348,-0.2614644442301873,-0.318029764222694,-0.318029764222694,-761161.3293064026,-0.006117343784017,1.0,True,False
11579,127,MOTHERSON,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,INE775A01035,gap_fade_050,45.18898671985211,True,True,EQ,160.7,True,20.0,1000.0,500.0,3,2.0,4.222800000000046,5.0,0.01,1970325383.705,20.0,1183,1183,853,0,0,0,,,100000.0,-17925.108050292154,82074.89194970785,-99285.5245503534,0.0669605798523568,-0.7321632739746107,-0.7321632739746108,-92410.22837354864,-0.0012787962070515,1.0,True,False
11748,128,BANKBARODA,BANKBARODA,BANK OF BARODA,INE028A01039,gap_fade_050,44.29002286325826,True,True,EQ,239.0,True,20.0,1000.0,500.0,2,1.0,3.1679999999999864,5.0,0.01,1806686690.8600001,20.0,1109,1109,757,0,0,0,,,100000.0,-34755.187368851,65244.812631149,-99236.66921785164,-0.0098899309784479,-0.7475144719355349,-0.7475144719355349,-49319.27315024279,-0.0016149987833274,1.0,True,False
11828,129,MOTHERSON,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,INE775A01035,gap_fade_100,43.89940166366688,True,True,EQ,160.7,True,20.0,1000.0,500.0,3,2.0,4.222800000000046,5.0,0.01,1970325383.705,20.0,481,481,307,0,0,0,,,100000.0,-36677.37069573552,63322.62930426448,-90814.9913895416,-0.1049089584182555,-0.6895129858534408,-0.6895129858534408,-111162.491018992,-0.0032273267411663,1.0,True,False
11849,130,ONGC,ONGC,OIL AND NATURAL GAS CORP.,INE213A01029,reversal_5d,43.83689254268619,True,True,EQ,234.65,True,20.0,1000.0,500.0,2,1.0,3.1093000000000033,5.0,0.01,2775082213.085,20.0,532,532,274,0,0,0,,,100000.0,-40841.72493549495,59158.27506450505,-93004.51288151996,-0.2296339534974009,-0.5620875181946317,-0.5620875181946317,-85419.70864399808,-0.0026872309923649,1.0,True,False
11863,131,INDUSTOWER,INDUSTOWER,INDUS TOWERS LIMITED,INE121J01017,volume_continuation,43.808678309091796,True,True,EQ,376.8,True,20.0,1000.0,500.0,1,1.0,4.9636,5.0,0.05,1780856495.225,20.0,128,128,45,0,0,0,,,100000.0,-48976.11966459369,51023.88033540631,-69549.0023349199,-0.3978048729246173,-0.7012694280107064,-0.7012694280107064,-61370.7358456323,-0.0114419228456545,1.0,True,False
11870,132,IFCI,IFCI,IFCI LTD,INE039A01010,gap_fade_100,43.786787955440964,True,True,EQ,101.38,True,20.0,1000.0,500.0,4,3.0,4.008280000000015,5.0,0.01,3490384221.1400003,20.0,636,636,446,0,0,0,,,100000.0,-21812.0304653982,78187.9695346018,-93909.08287341968,0.0907247862064998,-0.7278565851602439,-0.7278565851602439,-224941.5268682741,-0.0027088522081361,1.0,True,False
11931,133,BANKINDIA,BANKINDIA,BANK OF INDIA,INE084A01016,volume_continuation,43.51632047477745,True,True,EQ,145.0,True,20.0,1000.0,500.0,3,2.0,3.8299999999999774,5.0,0.01,754397260.855,20.0,157,157,39,0,0,0,,,100000.0,-52651.47824376305,47348.52175623695,-74849.18944876177,-0.4834546712438365,-0.6024282163962184,-0.6024282163962184,-49478.72142159386,-0.0095776932460777,1.0,True,False
11937,134,ITC,ITC,ITC LTD,INE154A01025,momentum_5d,43.494186894974945,True,True,EQ,264.1,True,20.0,1000.0,500.0,1,1.0,3.458199999999966,5.0,0.05,3504678210.3999996,20.0,259,259,108,0,0,0,,,100000.0,-45013.9561963546,54986.0438036454,-80578.2678244507,-0.5471839495587355,-0.5485469089569135,-0.5485469089569135,-51422.184044455775,-0.0045317180400723,1.0,True,False
11956,135,REDINGTON,REDINGTON,REDINGTON LIMITED,INE891D01026,reversal_5d,43.42584034635404,True,True,EQ,371.3,True,20.0,1000.0,500.0,1,1.0,4.902599999999989,5.0,0.05,1285574404.2,20.0,755,755,438,0,0,0,,,100000.0,-10574.485571706073,89425.51442829393,-95671.37456289033,0.1048126578058349,-0.606612926032055,-0.606612926032055,-582143.4109236763,-0.0019593913426291,1.0,True,False
11982,136,CUB,CUB,CITY UNION BANK LTD,INE491A01021,volume_continuation,43.315658899644895,True,True,EQ,236.01,True,20.0,1000.0,500.0,2,1.0,3.1320200000000136,5.0,0.01,520786236.12,20.0,129,129,37,0,0,0,,,100000.0,-44315.08219516537,55684.91780483463,-66884.31292891788,-0.4386337446106459,-0.5221631096262644,-0.5221631096262644,-119233.05243553204,-0.0096682019986604,1.0,True,False
11996,137,ENGINERSIN,ENGINERSIN,ENGINEERS INDIA LTD,INE510A01028,reversal_5d,43.25460913557426,True,True,EQ,279.45,True,20.0,1000.0,500.0,1,1.0,3.6489,5.0,0.05,643467907.135,20.0,734,734,396,0,0,0,,,100000.0,-32344.91295783395,67655.08704216605,-96439.75705069587,-0.0471121541449292,-0.6264496170795592,-0.626449617079559,-140164.8265423738,-0.0021518760319717,1.0,True,False
12001,138,TMPV,TMPV,TATA MOTORS PASS VEH LTD,INE155A01022,volume_continuation,43.22785425888991,True,True,EQ,311.5,True,20.0,1000.0,500.0,1,1.0,4.093000000000023,5.0,0.05,2618626895.5,20.0,102,102,44,0,0,0,,,100000.0,-46623.37518118676,53376.62481881324,-64628.587619682345,-0.7625305814038518,-0.5603894197842207,-0.5603894197842207,-47137.07834912509,-0.0105934258025149,1.0,True,False
12024,139,KTKBANK,KTKBANK,KARNATAKA BANK LIMITED,INE614B01018,gap_fade_050,43.1354283212531,True,True,EQ,340.1,True,20.0,1000.0,500.0,1,1.0,4.510200000000034,5.0,0.05,875316394.0,20.0,1069,1069,789,0,0,0,,,100000.0,-26797.843928120277,73202.15607187973,-98993.7505334846,-0.0096063960587041,-0.5840778154276824,-0.5840778154276824,-145480.99900833427,-0.0014179017994951,1.0,True,False
12054,140,MANAPPURAM,MANAPPURAM,MANAPPURAM FINANCE LTD,INE522D01027,volume_reversal,42.97635841805711,True,True,EQ,339.7,True,20.0,1000.0,500.0,1,1.0,4.459400000000023,5.0,0.05,1569912665.4250002,20.0,145,145,105,0,0,0,,,100000.0,-35464.162662227725,64535.837337772275,-63983.02100233148,-0.3082614375764276,-0.4543416992460927,-0.4543416992460927,-344635.23849996773,-0.0076605777287938,1.0,True,False
12058,141,ONGC,ONGC,OIL AND NATURAL GAS CORP.,INE213A01029,gap_fade_100,42.93573965072725,True,True,EQ,234.65,True,20.0,1000.0,500.0,2,1.0,3.1093000000000033,5.0,0.01,2775082213.085,20.0,461,461,314,0,0,0,,,100000.0,-42033.460254162725,57966.539745837275,-90890.66048321204,-0.2150400757123765,-0.6994724125627525,-0.6994724125627526,-86611.44396266586,-0.0032434915740326,1.0,True,False
12105,142,UNIONBANK,UNIONBANK,UNION BANK OF INDIA,INE692A01016,gap_fade_050,42.709296103517055,True,True,EQ,187.22,True,20.0,1000.0,500.0,2,2.0,4.948880000000009,5.0,0.01,1686478721.005,20.0,1225,1225,890,0,0,0,,,100000.0,-39998.6777860484,60001.3222139516,-99559.27388324836,-0.0212805431377655,-0.8037875391162981,-0.8037875391162981,-42351.95497769446,-0.0015637751420593,1.0,True,False
12135,143,BANKBARODA,BANKBARODA,BANK OF BARODA,INE028A01039,reversal_5d,42.599114656807906,True,True,EQ,239.0,True,20.0,1000.0,500.0,2,1.0,3.1679999999999864,5.0,0.01,1806686690.8600001,20.0,745,745,395,0,0,0,,,100000.0,-47602.93216780931,52397.06783219069,-97364.2916086618,-0.1530090900949047,-0.6817469424371774,-0.6817469424371774,-62167.01794920109,-0.0024881947949825,1.0,True,False
12186,144,SAIL,SAIL,STEEL AUTHORITY OF INDIA,INE114A01011,volume_reversal,42.3918859755801,True,True,EQ,196.8,True,20.0,1000.0,500.0,2,1.0,2.603600000000008,5.0,0.01,3778441048.885,20.0,105,105,88,0,0,0,,,100000.0,-36991.89470713753,63008.10529286247,-58720.93015523688,-0.4217496408282494,-0.4155188358958799,-0.4155188358958799,-336991.8947071346,-0.0097894521467525,1.0,True,False
12200,145,NATIONALUM,NATIONALUM,NATIONAL ALUMINIUM CO LTD,INE139A01034,volume_continuation,42.32159361774578,True,True,EQ,374.1,True,20.0,1000.0,500.0,1,1.0,4.908200000000045,5.0,0.05,2075946057.05,20.0,140,140,32,0,0,0,,,100000.0,-29992.37237231924,70007.62762768076,-60120.64185844509,-0.3226956992510749,-0.40971302337272686,-0.4097130233727269,-765400.0976942043,-0.006538969466814,1.0,True,False
12301,146,BANKBARODA,BANKBARODA,BANK OF BARODA,INE028A01039,volume_continuation,41.7981709393394,True,True,EQ,239.0,True,20.0,1000.0,500.0,2,1.0,3.1679999999999864,5.0,0.01,1806686690.8600001,20.0,109,109,32,0,0,0,,,100000.0,-52569.05067325744,47430.94932674256,-69455.63629360963,-0.6865399776783264,-0.5302306813809284,-0.5302306813809284,-67133.13645464921,-0.0121138184513924,1.0,True,False
12302,147,PFC,PFC,POWER FIN CORP LTD.,INE134E01011,reversal_1d,41.79792771318772,True,True,EQ,355.6,True,20.0,1000.0,500.0,1,1.0,4.691200000000012,5.0,0.05,3151134941.3,20.0,770,770,409,0,0,0,,,100000.0,-28867.48816014234,71132.51183985766,-96758.57814007348,-0.04077916605817,-0.5831986881963105,-0.5831986881963104,-240061.19170190144,-0.0019400440367266,1.0,True,False
12329,148,ASHOKLEY,ASHOKLEY,ASHOK LEYLAND LTD,INE208A01029,reversal_1d,41.68093593423165,True,True,EQ,169.0,True,20.0,1000.0,500.0,2,2.0,4.485999999999995,5.0,0.01,2510244023.355,20.0,691,691,367,0,0,0,,,100000.0,-28056.23107742876,71943.76892257124,-95501.10744888148,-0.0132463086511446,-0.5626538361438752,-0.5626538361438752,-334450.2984639401,-0.0022524464769373,1.0,True,False
12460,149,KTKBANK,KTKBANK,KARNATAKA BANK LIMITED,INE614B01018,volume_continuation,41.03346791847059,True,True,EQ,340.1,True,20.0,1000.0,500.0,1,1.0,4.510200000000034,5.0,0.05,875316394.0,20.0,151,151,33,0,0,0,,,100000.0,-45974.57793242367,54025.42206757633,-70587.14210939984,-0.4110878212046401,-0.587214005379015,-0.587214005379015,-164657.73301263765,-0.0089099547569571,1.0,True,False
12479,150,PFC,PFC,POWER FIN CORP LTD.,INE134E01011,volume_continuation,40.93301551782848,True,True,EQ,355.6,True,20.0,1000.0,500.0,1,1.0,4.691200000000012,5.0,0.05,3151134941.3,20.0,114,114,40,0,0,0,,,100000.0,-40749.84912444427,59250.15087555573,-62565.39546660161,-0.5612484031733634,-0.41888282427105683,-0.4188828242710568,-251943.55266620335,-0.0090100973133728,1.0,True,False
12483,151,RECLTD,RECLTD,REC LIMITED,INE020B01018,gap_continuation_100,40.91258452108771,True,True,EQ,318.7,True,20.0,1000.0,500.0,1,1.0,4.157400000000035,5.0,0.05,1931316464.5,20.0,354,354,144,0,0,0,,,100000.0,-42743.48893908928,57256.51106091072,-86185.05582500373,-0.2059661681795,-0.5677663510540043,-0.5677663510540043,-224857.64374606783,-0.0043756486658724,1.0,True,False
12529,152,BPCL,BPCL,BHARAT PETROLEUM CORP  LT,INE029A01011,gap_fade_050,40.71095004134845,True,True,EQ,315.7,True,20.0,1000.0,500.0,1,1.0,4.151400000000034,5.0,0.05,1504042323.325,20.0,1068,1068,725,0,0,0,,,100000.0,-37618.028474325125,62381.971525674875,-99139.52307605711,-0.0903663293322511,-0.7394620848466247,-0.7394620848466247,-98825.66773515522,-0.0015292738359502,1.0,True,False
12579,153,TATAPOWER,TATAPOWER,TATA POWER CO LTD,INE245A01021,volume_continuation,40.42929415770784,True,True,EQ,368.0,True,20.0,1000.0,500.0,1,1.0,4.845999999999977,5.0,0.05,1580684879.8,20.0,113,113,32,0,0,0,,,100000.0,-39740.58176548527,60259.41823451473,-61774.80809559669,-0.4370516514401609,-0.4575060702625532,-0.4575060702625532,-403203.3862421129,-0.009765041237359,1.0,True,False
12681,154,ENGINERSIN,ENGINERSIN,ENGINEERS INDIA LTD,INE510A01028,reversal_1d,39.94332830665954,True,True,EQ,279.45,True,20.0,1000.0,500.0,1,1.0,3.6489,5.0,0.05,643467907.135,20.0,772,772,397,0,0,0,,,100000.0,-49158.14707451879,50841.85292548121,-97705.49958862818,-0.1426620392996165,-0.5500743219767341,-0.5500743219767341,-156978.06065905865,-0.0024945023798529,1.0,True,False
12716,155,VEDL,VEDL,VEDANTA LIMITED,INE205A01025,volume_continuation,39.77696161891327,True,True,EQ,272.1,True,20.0,1000.0,500.0,1,1.0,3.5842000000000453,5.0,0.05,2725791271.35,20.0,110,110,39,0,0,0,,,100000.0,-41519.8644461127,58480.1355538873,-62458.723345383216,-0.4924165767424522,-0.4357095642030193,-0.4357095642030193,-403314.7597041739,-0.010061163553594,1.0,True,False
12755,156,IOC,IOC,INDIAN OIL CORP LTD,INE242A01010,reversal_5d,39.60475750352678,True,True,EQ,137.6,True,20.0,1000.0,500.0,3,2.0,3.6304000000000087,5.0,0.01,1088369458.555,20.0,515,515,277,0,0,0,,,100000.0,-51393.27498677386,48606.72501322614,-93851.09641874714,-0.4037187852207883,-0.5672027724670419,-0.5672027724670419,-97526.19481898188,-0.0030095086804014,1.0,True,False
12792,157,NTPC,NTPC,NTPC LTD,INE733E01010,volume_continuation,39.393150751568804,True,True,EQ,332.5,True,20.0,1000.0,500.0,1,1.0,4.3750000000000115,5.0,0.05,2596856663.35,20.0,84,84,22,0,0,0,,,100000.0,-47460.683147864125,52539.316852135875,-62581.38948685384,-0.8032195049473926,-0.47776265713765387,-0.477762657137654,-154856.48383730277,-0.0128720140810307,1.0,True,False
12843,158,TMPV,TMPV,TATA MOTORS PASS VEH LTD,INE155A01022,gap_continuation_100,39.16378849053851,True,True,EQ,311.5,True,20.0,1000.0,500.0,1,1.0,4.093000000000023,5.0,0.05,2618626895.5,20.0,565,565,192,0,0,0,,,100000.0,-60938.8356667298,39061.1643332702,-95961.34810000332,-0.337617871290724,-0.7011825858692515,-0.7011825858692515,-61452.53883466812,-0.0036097460676567,1.0,True,False
12915,159,LTF,LTF,L&T FINANCE LIMITED,INE498L01015,gap_fade_100,38.79919248917644,True,True,EQ,314.0,True,20.0,1000.0,500.0,1,1.0,4.098000000000023,5.0,0.05,1074454374.875,20.0,428,428,276,0,0,0,,,100000.0,-49143.985557620894,50856.014442379106,-90884.93157024076,-0.2114923005253951,-0.5340337303748146,-0.5340337303748146,-288700.9475829356,-0.0041557282006625,1.0,True,False
12958,160,ONGC,ONGC,OIL AND NATURAL GAS CORP.,INE213A01029,reversal_1d,38.58466702339835,True,True,EQ,234.65,True,20.0,1000.0,500.0,2,1.0,3.1093000000000033,5.0,0.01,2775082213.085,20.0,552,552,286,0,0,0,,,100000.0,-56144.83619209766,43855.16380790234,-95219.41217783894,-0.3938641784192053,-0.5724339942229734,-0.5724339942229734,-100722.8199006008,-0.0031756443728626,1.0,True,False
12977,161,CROMPTON,CROMPTON,CROMPT GREA CON ELEC LTD,INE299U01018,reversal_1d,38.45673006761687,True,True,EQ,232.4,True,20.0,1000.0,500.0,2,1.0,3.074799999999993,5.0,0.01,847721314.9200001,20.0,607,607,322,0,0,0,,,100000.0,-53612.32568883232,46387.67431116768,-95943.0833350506,-0.3328442025185091,-0.6799607514262674,-0.6799607514262676,-97794.14387065032,-0.0028670474177083,1.0,True,False
13036,162,RECLTD,RECLTD,REC LIMITED,INE020B01018,reversal_5d,38.18577613465,True,True,EQ,318.7,True,20.0,1000.0,500.0,1,1.0,4.157400000000035,5.0,0.05,1931316464.5,20.0,788,788,437,0,0,0,,,100000.0,-42234.35608750893,57765.64391249107,-97552.76376513862,-0.153858742120935,-0.641860840351127,-0.641860840351127,-224348.51089448747,-0.0020841965571905,1.0,True,False
13066,163,NATIONALUM,NATIONALUM,NATIONAL ALUMINIUM CO LTD,INE139A01034,turn_of_month,38.03838108673445,True,True,EQ,374.1,True,20.0,1000.0,500.0,1,1.0,4.908200000000045,5.0,0.05,2075946057.05,20.0,723,723,0,0,0,0,,,100000.0,-30384.252088396053,69615.74791160395,-96170.20636015138,-0.0640527048522558,-0.5966687198955595,-0.5966687198955594,-765791.9774102811,-0.002012858979871,1.0,True,False
13106,164,SAMMAANCAP,SAMMAANCAP,SAMMAAN CAPITAL LIMITED,INE148I01020,momentum_1d,37.85377243761249,True,True,EQ,158.39,True,20.0,1000.0,500.0,3,2.0,4.163560000000025,5.0,0.01,963280553.225,20.0,1022,1022,511,0,0,0,,,100000.0,-76188.41554482195,23811.584455178046,-99607.31792842374,-0.1892432352235721,-0.9301278212751244,-0.9301278212751244,-7378.545397710273,-0.0029974524744566,1.0,True,False
13124,165,ASHOKLEY,ASHOKLEY,ASHOK LEYLAND LTD,INE208A01029,gap_fade_100,37.7662110230092,True,True,EQ,169.0,True,20.0,1000.0,500.0,2,2.0,4.485999999999995,5.0,0.01,2510244023.355,20.0,482,482,314,0,0,0,,,100000.0,-39974.56355318214,60025.43644681786,-91330.7728358839,-0.1106086880588149,-0.7831223688426537,-0.7831223688426537,-346368.6309396935,-0.0034504570656767,1.0,True,False
13132,166,FEDERALBNK,FEDERALBNK,FEDERAL BANK LTD,INE171A01029,volume_continuation,37.73215936177458,True,True,EQ,343.0,True,20.0,1000.0,500.0,1,1.0,4.515999999999978,5.0,0.05,1485111743.85,20.0,105,105,35,0,0,0,,,100000.0,-46729.71114694214,53270.28885305786,-65127.00090285124,-0.5006308391745959,-0.4920822176295271,-0.4920822176295271,-460972.8133095053,-0.0120718224646882,1.0,True,False
13170,167,ONGC,ONGC,OIL AND NATURAL GAS CORP.,INE213A01029,volume_continuation,37.54365909422581,True,True,EQ,234.65,True,20.0,1000.0,500.0,2,1.0,3.1093000000000033,5.0,0.01,2775082213.085,20.0,96,96,25,0,0,0,,,100000.0,-57891.96861519887,42108.03138480113,-71446.54973677236,-0.8417474269842005,-0.5848082501153977,-0.5848082501153977,-102469.952323702,-0.0146792859488956,1.0,True,False
13180,168,KTKBANK,KTKBANK,KARNATAKA BANK LIMITED,INE614B01018,reversal_5d,37.51374227756969,True,True,EQ,340.1,True,20.0,1000.0,500.0,1,1.0,4.510200000000034,5.0,0.05,875316394.0,20.0,700,700,385,0,0,0,,,100000.0,-52738.82641752106,47261.17358247894,-97153.47606107131,-0.2396176902587243,-0.630404874099269,-0.630404874099269,-171421.98149773508,-0.0026525171714203,1.0,True,False
13188,169,PETRONET,PETRONET,PETRONET LNG LIMITED,INE347G01014,volume_continuation,37.46412414262782,True,True,EQ,288.1,True,20.0,1000.0,500.0,1,1.0,3.776200000000023,5.0,0.05,504148000.35,20.0,91,91,27,0,0,0,,,100000.0,-51973.4334331481,48026.5665668519,-66752.75467859539,-0.993006811234122,-0.5432657704620951,-0.5432657704620951,-125537.84849507429,-0.0125034214719614,1.0,True,False
13226,170,ASHOKLEY,ASHOKLEY,ASHOK LEYLAND LTD,INE208A01029,gap_fade_050,37.3023787517634,True,True,EQ,169.0,True,20.0,1000.0,500.0,2,2.0,4.485999999999995,5.0,0.01,2510244023.355,20.0,1114,1114,812,0,0,0,,,100000.0,-30504.701026510276,69495.29897348973,-99202.94591213786,0.0173970122586794,-0.7777281180791052,-0.7777281180791052,-336898.76841302164,-0.0015480681408703,1.0,True,False
13308,171,RECLTD,RECLTD,REC LIMITED,INE020B01018,volume_continuation,36.96259181787226,True,True,EQ,318.7,True,20.0,1000.0,500.0,1,1.0,4.157400000000035,5.0,0.05,1931316464.5,20.0,112,112,40,0,0,0,,,100000.0,-51592.00470761674,48407.99529238326,-69197.46908759122,-0.6271946664881423,-0.5558549163232351,-0.5558549163232351,-233706.1595145953,-0.0118618664029531,1.0,True,False
13332,172,SAMMAANCAP,SAMMAANCAP,SAMMAAN CAPITAL LIMITED,INE148I01020,turn_of_month,36.873571046358904,True,True,EQ,158.39,True,20.0,1000.0,500.0,3,2.0,4.163560000000025,5.0,0.01,963280553.225,20.0,722,722,0,0,0,0,,,100000.0,-77394.33468563904,22605.66531436096,-98757.53160606787,-0.4505629540511017,-0.8397879771659307,-0.8397879771659307,-8584.464538527362,-0.0038235794225065,1.0,True,False
13381,173,ITC,ITC,ITC LTD,INE154A01025,momentum_1d,36.68920562338863,True,True,EQ,264.1,True,20.0,1000.0,500.0,1,1.0,3.458199999999966,5.0,0.05,3504678210.3999996,20.0,303,303,138,0,0,0,,,100000.0,-59233.56205904531,40766.43794095469,-87943.30641970357,-0.8539477123198874,-0.6156541326454591,-0.6156541326454591,-65641.78990714648,-0.0048339650605452,1.0,True,False
13424,174,ITC,ITC,ITC LTD,INE154A01025,gap_continuation_100,36.46495111154351,True,True,EQ,264.1,True,20.0,1000.0,500.0,1,1.0,3.458199999999966,5.0,0.05,3504678210.3999996,20.0,208,208,82,0,0,0,,,100000.0,-61342.97288037455,38657.02711962545,-83272.68784066103,-0.9239510554699676,-0.6259691944635906,-0.6259691944635906,-67751.20072847573,-0.007238996943502,1.0,True,False
13486,175,GAIL,GAIL,GAIL (INDIA) LTD,INE129A01019,reversal_1d,36.226103030597855,True,True,EQ,173.4,True,20.0,1000.0,500.0,2,2.0,4.583600000000036,5.0,0.01,1109878265.1999998,20.0,632,632,323,0,0,0,,,100000.0,-61688.81479920348,38311.18520079652,-96971.362768667,-0.4191723861872951,-0.6628991540318823,-0.6628991540318823,-99303.72775167754,-0.0030925704298583,1.0,True,False
13539,176,M&MFIN,M&MFIN,M&M FIN. SERVICES LTD,INE774D01024,gap_continuation_100,36.041251155324225,True,True,EQ,373.65,True,20.0,1000.0,500.0,1,1.0,4.9073000000000455,5.0,0.05,685055156.175,20.0,422,422,171,0,0,0,,,100000.0,-63200.60426443196,36799.39573556804,-93252.63336322104,-0.3596448044284197,-0.7473237766561639,-0.7473237766561638,-126496.45644756712,-0.0049997127494307,1.0,True,False
13548,177,WIPRO,WIPRO,WIPRO LTD,INE075A01022,momentum_1d,35.96122975142288,True,True,EQ,176.4,True,20.0,1000.0,500.0,2,2.0,4.655600000000039,5.0,0.01,1251249582.315,20.0,395,395,198,0,0,0,,,100000.0,-56815.61487911056,43184.38512088944,-91165.39256304863,-0.694746782472439,-0.5879943505087697,-0.5879943505087697,-106880.46759940773,-0.0037312196378585,1.0,True,False
13609,178,PNB,PNB,PUNJAB NATIONAL BANK,INE160A01022,volume_continuation,35.65184608649122,True,True,EQ,117.0,True,20.0,1000.0,500.0,4,3.0,4.642000000000006,5.0,0.01,1291402376.8049998,20.0,135,135,49,0,0,0,,,100000.0,-73291.26980989784,26708.730190102156,-84540.6004635909,-0.948695365289702,-0.7359999995892036,-0.7359999995892035,-37385.74279352489,-0.0150034608591668,1.0,True,False
13610,179,HINDPETRO,HINDPETRO,HINDUSTAN PETROLEUM CORP,INE094A01015,gap_fade_100,35.649170598822785,True,True,EQ,356.5,True,20.0,1000.0,500.0,1,1.0,4.693000000000011,5.0,0.05,1550322480.175,20.0,501,501,314,0,0,0,,,100000.0,-59231.76853886527,40768.23146113473,-94550.99255825454,-0.3415132140145833,-0.6793893658696675,-0.6793893658696675,-177298.22611668543,-0.0039014232410229,1.0,True,False
13628,180,ASHOKLEY,ASHOKLEY,ASHOK LEYLAND LTD,INE208A01029,volume_continuation,35.522206547648004,True,True,EQ,169.0,True,20.0,1000.0,500.0,2,2.0,4.485999999999995,5.0,0.01,2510244023.355,20.0,127,127,41,0,0,0,,,100000.0,-52285.41227417446,47714.58772582554,-71412.6033983173,-0.5852060358278341,-0.5604554747493826,-0.5604554747493826,-358679.4796606858,-0.0109515049930415,1.0,True,False
13655,181,M&MFIN,M&MFIN,M&M FIN. SERVICES LTD,INE774D01024,gap_fade_050,35.40837670866372,True,True,EQ,373.65,True,20.0,1000.0,500.0,1,1.0,4.9073000000000455,5.0,0.05,685055156.175,20.0,1144,1144,790,0,0,0,,,100000.0,-55270.18639104536,44729.81360895464,-99545.89095816958,-0.143761631046202,-0.8497201500773867,-0.8497201500773867,-118566.03857418052,-0.0018819677185572,1.0,True,False
13671,182,EPL,EPL,EPL LIMITED,INE255A01020,volume_continuation,35.3371114462227,True,True,EQ,247.1,True,20.0,1000.0,500.0,2,1.0,3.254200000000017,5.0,0.05,640014168.835,20.0,155,155,42,0,0,0,,,100000.0,-55455.34031958528,44544.65968041472,-76150.01520912317,-0.7376837512359231,-0.6028279466131179,-0.6028279466131179,-187555.04220161965,-0.0089831480906068,1.0,True,False
13692,183,HINDPETRO,HINDPETRO,HINDUSTAN PETROLEUM CORP,INE094A01015,reversal_5d,35.2485771270127,True,True,EQ,356.5,True,20.0,1000.0,500.0,1,1.0,4.693000000000011,5.0,0.05,1550322480.175,20.0,756,756,402,0,0,0,,,100000.0,-57643.40989194948,42356.59010805052,-97962.52484177845,-0.3052557836772893,-0.6759007523983904,-0.6759007523983905,-175709.86746976964,-0.0025735250634191,1.0,True,False
13703,184,WIPRO,WIPRO,WIPRO LTD,INE075A01022,reversal_1d,35.20576932431775,True,True,EQ,176.4,True,20.0,1000.0,500.0,2,2.0,4.655600000000039,5.0,0.01,1251249582.315,20.0,395,395,197,0,0,0,,,100000.0,-58037.19121310095,41962.80878689905,-91416.25827951184,-0.7205626905864438,-0.6160900897212769,-0.616090089721277,-108102.04393339808,-0.0038049505135699,1.0,True,False
